gene	red1	red2	red3	white1	white2	white3	log2fold	p.value	q.value
VIT_213s0019g02300.1	1222	1038	1044	1539	1811	2192	0.832699336	2.62E-09	5.68E-08
VIT_216s0050g02050.1	0	2	0	1	0	1	0.08138185	0.979125116	1
VIT_207s0130g00320.1	1881	1833	1565	2024	1721	1893	0.189280245	0.137867292	0.285986972
VIT_200s0540g00010.1	3	8	12	23	23	32	1.803685181	0.007160165	0.028317372
VIT_215s0046g01630.1	647	553	473	487	623	632	0.152239305	0.283892033	0.468628991
VIT_211s0016g00810.2	2609	2058	1879	2181	2637	2491	0.256448192	0.01762238	0.058706575
VIT_215s0048g01920.1	4726	3652	3028	2985	3210	3060	-0.195831737	0.093061004	0.21378674
VIT_206s0004g07460.1	0	0	2	0	0	0	-1.901811804	0.636724667	1
VIT_206s0009g00660.1	41	41	34	14	29	32	-0.548257088	0.224795104	0.399744259
VIT_216s0013g01710.1	2	2	0	2	3	8	1.817945447	0.227450164	0.402874391
VIT_212s0142g00570.1	837	787	762	689	706	765	-0.05649302	0.646981164	0.788874065
VIT_203s0097g00620.3	3617	3309	3280	3835	4495	4831	0.451016936	5.51E-05	0.00044637
VIT_211s0016g01070.1	168087	138305	114160	138018	124751	119125	-0.032812079	0.789624954	0.884390915
VIT_216s0013g02190.1	5	7	5	1	3	5	-0.849552703	0.445855514	0.627016523
VIT_216s0050g02440.2	478	378	424	256	318	354	-0.378144448	0.027588286	0.084060627
VIT_204s0069g00900.1	6	10	7	3	8	11	-0.001824661	0.998328352	0.998959582
VIT_203s0038g04670.1	28871	22287	22485	17221	18119	18433	-0.357569633	0.000106385	0.000794305
VIT_201s0011g00580.1	3142	2550	2200	2029	2211	2331	-0.16487928	0.114629248	0.249412238
VIT_207s0141g00520.1	38116	29292	22940	21647	26154	25056	-0.204021222	0.113079235	0.246898802
VIT_213s0067g01350.1	62	29	26	26	13	21	-0.826640346	0.109431499	0.241038404
VIT_204s0008g04890.2	9574	8199	7562	7741	9178	9087	0.129791383	0.153928614	0.308858813
VIT_214s0171g00470.1	97	74	57	32	44	34	-0.946558701	0.004725692	0.02010965
VIT_214s0006g02660.1	612	681	757	312	349	408	-0.870779047	6.80E-06	7.04E-05
VIT_200s0301g00170.1	2707	2827	2383	2735	2641	2403	0.065054182	0.607680936	0.760272717
VIT_208s0040g03300.1	1337	982	788	995	826	810	-0.12472396	0.464433784	0.643891662
VIT_206s0080g00860.1	2765	2147	2045	1802	2142	2146	-0.09592286	0.376609006	0.561930501
VIT_204s0008g00380.1	1	0	2	0	0	5	0.757976053	0.765555943	1
VIT_201s0011g00820.1	566	425	234	346	401	378	-0.000926897	0.996866126	0.998442009
VIT_214s0171g00460.1	5907	4718	4346	3580	3111	3084	-0.511954118	3.66E-05	0.000313198
VIT_206s0009g03595.1	93	59	92	25	23	32	-1.523543837	4.64E-05	0.000382433
VIT_217s0000g04630.1	4175	3771	3983	3769	4290	4271	0.130825554	0.236481203	0.413566529
VIT_218s0001g13070.1	554	476	425	463	416	449	-0.033944784	0.81036929	0.896995976
VIT_200s0246g00115.1	4	3	4	0	0	1	-3.270165419	0.088694977	1
VIT_204s0023g01040.2	6233	6077	4957	7379	9333	9921	0.713516395	5.41E-09	1.10E-07
VIT_207s0031g00600.3	9421	7189	6727	6800	6644	6838	-0.100408387	0.327527745	0.51412826
VIT_214s0066g01950.1	50	26	23	4	2	10	-2.509420562	0.000342863	0.002187408
VIT_206s0080g00230.1	344	329	231	214	195	243	-0.371187491	0.051950425	0.137946055
VIT_214s0060g00010.1	35	32	23	44	19	29	0.144896512	0.764417628	0.867503792
VIT_201s0026g01710.1	1650	1424	1341	1436	1221	1165	-0.109926687	0.42863481	0.611426552
VIT_207s0151g00100.1	0	0	0	0	2	0	1.916927455	0.635184966	1
VIT_209s0002g06390.1	469	469	488	493	437	406	-0.009084694	0.958485458	0.978614274
VIT_206s0009g02590.1	122	106	102	16	40	52	-1.533204122	7.71E-05	0.00059911
VIT_218s0072g00240.1	1551	1432	1537	1372	1386	1462	-0.015776997	0.899611988	0.947644617
VIT_214s0083g01050.2	2779	3065	2290	3711	3635	3249	0.474126981	0.000585913	0.003470916
VIT_203s0038g01340.1	7669	7083	5958	6965	6203	5825	-0.025896253	0.83437053	0.91168406
VIT_209s0002g05490.1	10	23	24	0	6	6	-2.223879418	0.017247499	0.057750772
VIT_206s0009g02805.1	2	0	0	0	0	0	-1.619158059	0.689479719	1
VIT_208s0056g01650.1	19	1	0	0	0	1	-3.975797389	0.072604014	0.177710416
VIT_214s0006g01430.1	918	757	727	852	916	930	0.261716696	0.018084111	0.059857584
VIT_211s0016g00400.1	6280	4877	4272	3637	3731	3585	-0.390565132	0.000272018	0.001789945
VIT_208s0007g03440.2	5757	5722	4886	6623	6385	6619	0.35338035	0.000598708	0.00353462
VIT_212s0035g01220.1	4040	3866	4146	3818	5320	5810	0.384502064	0.016133625	0.05464631
VIT_200s0184g00050.1	660	733	560	742	588	652	0.114960733	0.498593165	0.67299095
VIT_204s0069g00290.1	2	0	0	1	2	2	1.509359848	0.506903006	1
VIT_201s0010g02840.1	54	68	60	11	0	2	-3.703072667	5.77E-07	7.77E-06
VIT_207s0005g04750.1	9595	9002	7365	8377	6938	7041	-0.115565914	0.381055973	0.566014583
VIT_218s0122g01010.3	2430	2098	1660	2370	2367	2394	0.306605525	0.006184622	0.02510314
VIT_206s0004g07700.2	18	1	6	0	1	0	-4.376533897	0.014778064	0.050882379
VIT_205s0049g00570.1	11	13	6	10	20	18	0.770660584	0.246967278	0.425915911
VIT_205s0029g00880.1	297	323	333	190	278	327	-0.192420115	0.397989123	0.582064264
VIT_209s0018g02120.1	124	138	101	132	120	105	0.070617332	0.774568662	0.874614524
VIT_211s0016g00890.1	255	195	193	163	102	116	-0.648775978	0.009651402	0.036018542
VIT_208s0007g08170.1	1176	1227	913	1136	1049	927	0.005678149	0.970357211	0.984483107
VIT_217s0000g09370.1	5982	4939	5126	5464	5294	5200	0.084791737	0.419643713	0.602846756
VIT_206s0004g03410.1	1186	990	960	1144	1076	946	0.110981436	0.412308898	0.596266581
VIT_219s0090g01160.1	69	112	44	33	18	16	-1.640304664	0.000735987	0.004206094
VIT_203s0038g04370.1	866	689	667	779	734	732	0.113301081	0.371856679	0.557775812
VIT_200s0525g00050.1	58	73	48	86	152	129	1.117357524	0.000321483	0.002067684
VIT_204s0079g00700.1	0	0	0	2	0	0	2.003825415	0.619263398	1
VIT_216s0039g02240.1	2731	2510	1868	2138	1910	1837	-0.168292731	0.22397401	0.398703581
VIT_218s0001g01570.1	32	25	29	36	23	4	-0.338527253	0.621589182	0.76988138
VIT_217s0000g08280.1	169	156	174	98	124	162	-0.301382548	0.225173288	0.400176347
VIT_214s0083g00780.1	3014	2200	2097	1866	2272	2046	-0.141177265	0.240891171	0.419194584
VIT_205s0020g01800.2	2581	2377	1993	2620	2531	2361	0.209336974	0.063806349	0.161368917
VIT_200s1194g00020.1	392	371	265	551	482	413	0.597506973	0.001578286	0.008056415
VIT_203s0038g01730.1	4	3	7	1	5	4	-0.440947985	0.705832227	0.828465993
VIT_211s0037g00960.1	4	14	11	39	58	57	2.462486706	5.95E-06	6.26E-05
VIT_203s0063g01365.1	10	10	10	8	12	6	-0.122995473	0.86793369	0.931155678
VIT_216s0050g02680.1	8359	6040	4752	2982	3568	3584	-0.808623995	1.90E-08	3.51E-07
VIT_201s0150g00440.1	14	28	14	6	21	17	-0.283708754	0.672710246	0.806013431
VIT_218s0001g06030.1	20	14	10	10	4	0	-1.507222657	0.131452734	0.276012732
VIT_205s0062g01423.1	561	560	570	530	568	554	0.048314904	0.738663991	0.848803732
VIT_219s0014g02100.1	319	312	275	285	306	253	-0.011338244	0.946559667	0.972612957
VIT_213s0156g00630.1	27	17	13	8	19	10	-0.5143613	0.414279584	0.597810752
VIT_216s0098g01610.1	647	524	493	656	515	548	0.1489537	0.357868754	0.54465442
VIT_206s0004g01070.1	420	351	296	549	315	275	0.209517933	0.441488766	0.623211489
VIT_218s0041g00210.1	55	62	75	56	75	85	0.235133413	0.478359068	0.655686597
VIT_212s0028g00810.1	60	44	53	33	55	52	-0.081110403	0.819949801	0.902762886
VIT_210s0071g00410.1	13	14	12	8	12	20	0.114046484	0.861385156	0.927275385
VIT_200s0276g00040.1	0	0	1	1	0	3	1.977027811	0.489297695	1
VIT_217s0000g01540.1	14816	11856	9005	13079	11251	11372	0.113276888	0.430089	0.612713932
VIT_215s0021g00220.1	30041	29358	26028	37766	51840	52083	0.813057104	2.75E-10	7.04E-09
VIT_212s0028g03340.2	2462	1527	1440	1573	1839	1681	0.019436681	0.900828744	0.948196461
VIT_206s0004g00550.1	2	4	5	4	7	3	0.398584157	0.718594731	0.836425652
VIT_215s0046g03160.1	274	171	220	198	187	236	-0.002679097	0.990082168	0.995432768
VIT_203s0038g02330.1	0	2	0	0	0	0	-1.791717622	0.657106746	1
VIT_217s0000g04980.1	3	4	2	2	11	2	0.816791987	0.50772895	0.681178044
VIT_200s0285g00060.1	2	20	2	4	4	0	-1.50210262	0.285958504	0.470903625
VIT_209s0002g04510.1	2224	1886	1676	1929	1558	1524	-0.10453992	0.473415202	0.651448721
VIT_216s0050g00740.1	3	2	0	0	3	1	-0.18533962	0.929942136	1
VIT_203s0038g02670.1	2051	2201	2153	2909	2563	2428	0.38618405	0.010953369	0.040170714
VIT_215s0048g00460.1	7421	6169	5721	6137	6641	6671	0.10559639	0.207311751	0.377847529
VIT_215s0048g01895.1	187	123	123	91	76	105	-0.565017345	0.026934042	0.082416331
VIT_210s0071g01030.6	5813	4881	4164	3743	4391	4164	-0.175198962	0.076399735	0.185047818
VIT_207s0129g00460.1	216	128	119	115	113	112	-0.330483622	0.185451835	0.350227034
VIT_204s0008g05050.1	473	464	545	285	358	414	-0.416803022	0.034567131	0.100444132
VIT_211s0016g02310.1	373	309	294	162	156	147	-0.973022411	2.18E-08	3.96E-07
VIT_214s0030g01270.2	5785	4813	4518	5117	4980	5009	0.096006646	0.307378057	0.493770108
VIT_202s0025g03500.2	1097	1007	859	991	1447	1186	0.380036786	0.00946612	0.035485576
VIT_213s0073g00186.1	15	13	19	2	13	16	-0.547938625	0.48247752	0.658884461
VIT_201s0010g01610.1	170	174	166	238	195	193	0.385002144	0.069923879	0.173040088
VIT_205s0020g02090.5	77	87	53	65	57	60	-0.154642366	0.620115736	0.768902524
VIT_215s0046g00590.1	300	361	393	550	566	715	0.864012126	2.84E-05	0.000250374
VIT_204s0023g03750.1	2	0	3	2	4	7	1.436451658	0.320979369	0.507279984
VIT_212s0059g00330.1	9	0	6	2	2	1	-1.459739236	0.336173726	0.523528658
VIT_205s0020g01410.1	645	553	433	599	494	546	0.112410352	0.481794262	0.658310812
VIT_200s0769g00010.2	42283	43387	47742	35106	30973	30397	-0.388337576	0.011060917	0.040454397
VIT_204s0079g00420.1	718	814	604	1217	1426	1270	0.961378279	2.12E-11	6.42E-10
VIT_205s0020g01400.1	4000	3580	3838	3560	3748	4063	0.077664106	0.495985234	0.670658554
VIT_202s0033g00190.1	196	134	148	131	137	111	-0.234652203	0.301666711	0.487603642
VIT_218s0072g00375.1	250	283	211	112	75	97	-1.294890449	1.28E-07	2.00E-06
VIT_219s0014g02180.1	676	427	446	314	290	169	-0.888394355	0.000479672	0.002919928
VIT_214s0006g01620.1	8	40	50	16	32	25	-0.415007742	0.539903195	0.707354255
VIT_206s0004g00120.1	4897	4397	3772	3784	3702	3766	-0.119081251	0.21079534	0.382180019
VIT_202s0012g00540.1	98	164	103	22	24	31	-2.169969076	3.99E-09	8.33E-08
VIT_216s0050g01090.1	3328	3800	3372	5404	3887	4070	0.435974808	0.014935332	0.051361024
VIT_218s0089g00210.2	458	322	403	175	126	135	-1.342668828	1.51E-09	3.37E-08
VIT_201s0011g06540.2	26018	24913	22459	27603	34278	34037	0.471844768	6.69E-06	6.95E-05
VIT_215s0048g01880.2	1291	1183	1209	1697	1594	1666	0.516475086	1.94E-05	0.000178307
VIT_215s0024g00050.3	2134	1952	1737	1800	1966	1875	0.046359113	0.628239708	0.774963234
VIT_200s1261g00020.1	79	108	103	120	125	120	0.404299632	0.136002087	0.283083031
VIT_214s0068g01430.2	1765	1478	1421	1449	1597	1541	0.069192094	0.481982463	0.658488027
VIT_204s0008g04300.1	3579	2623	2417	3017	2939	2894	0.143738676	0.225222102	0.400176347
VIT_202s0012g03120.1	0	0	6	2	4	0	-0.042365301	0.984905042	1
VIT_205s0020g00170.2	2125	1835	1796	1126	1529	1420	-0.411446669	0.001141273	0.006125701
VIT_200s0211g00100.1	22	14	14	6	2	12	-1.216955901	0.120094797	0.25818489
VIT_214s0060g01230.1	3442	3115	3402	2354	2687	2810	-0.262374553	0.032810023	0.096503755
VIT_200s0229g00080.3	32	16	14	26	8	29	0.155470659	0.806590723	0.8948289
VIT_200s2434g00005.1	37	28	45	34	43	60	0.387223393	0.3503146	0.537225422
VIT_209s0002g00680.4	549	563	572	456	416	432	-0.285984407	0.075664961	0.183782255
VIT_210s0003g00100.1	12	11	8	6	5	14	-0.216725521	0.781197276	0.879046035
VIT_212s0035g00400.1	953	637	651	438	622	571	-0.359373446	0.033015551	0.097012539
VIT_200s0211g00110.1	1	1	0	1	0	0	-0.74925531	0.826981582	1
VIT_212s0059g01480.1	215	165	145	75	93	55	-1.131848192	2.14E-05	0.000194495
VIT_214s0066g00210.1	1013	900	805	1067	997	956	0.248673869	0.044450318	0.12219088
VIT_207s0255g00030.1	619	1291	767	192	134	226	-2.206723021	2.35E-13	9.50E-12
VIT_211s0103g00290.1	27	10	12	13	10	12	-0.355077245	0.587450786	0.74518791
VIT_212s0059g01320.2	15222	15119	11618	18696	18464	18831	0.511938417	1.83E-06	2.20E-05
VIT_214s0030g00720.1	124	98	69	81	84	92	-0.07157225	0.789425947	0.884300872
VIT_216s0098g00810.1	13192	10735	10667	9409	12924	13065	0.121328938	0.344526162	0.53179021
VIT_202s0025g04910.1	0	0	0	1	0	0	1.049694586	0.796987123	1
VIT_212s0057g00750.1	387	416	458	382	460	515	0.176423755	0.352927663	0.540042145
VIT_208s0007g02030.2	599	692	649	694	940	1094	0.56279177	0.002869429	0.013307484
VIT_203s0038g02960.1	127	129	136	96	108	114	-0.222602045	0.346427848	0.53351625
VIT_200s0187g00120.1	201	178	102	150	195	184	0.244697945	0.319391878	0.505685087
VIT_200s0179g00100.1	5181	4603	4528	4202	5082	5314	0.114366797	0.292019329	0.477294872
VIT_204s0023g01120.1	159	129	229	143	124	145	-0.260279481	0.377344389	0.562431274
VIT_213s0106g00370.1	140	143	126	162	127	136	0.147940379	0.520854307	0.69137044
VIT_215s0046g00980.1	4687	4175	4094	3045	4364	4802	-0.003552008	0.981462769	0.990859255
VIT_205s0077g00940.1	737	663	657	497	742	741	0.026689133	0.873069547	0.933754684
VIT_209s0018g01270.1	812	673	642	818	683	734	0.170164109	0.230489428	0.406498552
VIT_214s0066g02180.1	84	101	82	53	67	57	-0.511268731	0.079529334	0.190760237
VIT_207s0031g03190.2	3942	3336	3156	3842	4154	4185	0.316645826	0.00023425	0.001572212
VIT_215s0046g00190.1	268	106	103	74	72	63	-1.049884874	0.002996268	0.013830014
VIT_208s0040g02700.1	632	532	316	586	916	984	0.853978425	0.000176506	0.00122482
VIT_212s0028g01860.1	14	5	14	16	28	48	1.554987318	0.01570992	0.053461226
VIT_207s0031g00200.1	4559	4110	3917	4365	3725	3897	0.023714036	0.844925304	0.917826257
VIT_208s0007g08580.1	874	620	594	821	752	729	0.2472235	0.095017861	0.217063839
VIT_205s0077g01340.1	4	12	6	0	2	2	-2.4111193	0.06720754	0.16785853
VIT_201s0011g04690.1	683	430	356	356	351	425	-0.259663944	0.191444059	0.357731983
VIT_216s0100g00990.1	186	162	146	10	36	42	-2.409811937	1.10E-09	2.52E-08
VIT_204s0008g06090.1	65	48	46	35	38	48	-0.296571999	0.391152495	0.575957209
VIT_205s0020g02240.1	3391	2621	2430	2440	2452	2554	-0.080406514	0.436334413	0.618014072
VIT_210s0003g03330.1	322	327	363	247	307	402	-0.011254638	0.95869063	0.978614274
VIT_205s0020g02250.1	13	47	8	2	4	2	-3.007860018	0.001798451	0.008980809
VIT_200s0625g00040.1	4114	3087	2880	2847	2468	2356	-0.28750481	0.035940154	0.103472157
VIT_212s0055g00690.1	939	836	736	582	628	633	-0.35240551	0.002083291	0.010155256
VIT_208s0007g06400.1	4906	3601	3264	3548	3289	3069	-0.140710011	0.285051214	0.469887805
VIT_205s0020g03180.1	11291	11425	10609	21331	16863	17056	0.820308918	2.82E-08	5.00E-07
VIT_208s0007g07560.2	3284	2963	3057	3354	3619	3331	0.23367302	0.031641424	0.093782763
VIT_208s0007g01300.1	281	310	427	2114	1940	2280	2.700729	1.14E-36	3.96E-34
VIT_219s0015g02370.1	0	0	0	0	0	1	1.049694586	0.796987123	1
VIT_213s0067g00150.1	1706	1389	1476	1469	1419	1434	0.011445681	0.921482193	0.959680113
VIT_201s0150g00090.11	8463	7085	7703	6428	7821	8030	0.02259668	0.846600979	0.919025638
VIT_201s0137g00340.1	3454	2974	2119	2772	2144	1935	-0.204748833	0.262862308	0.444341324
VIT_208s0056g00750.1	328	283	278	268	280	271	-0.026489584	0.864659271	0.929103237
VIT_214s0108g01360.1	3801	3200	2700	2855	3529	3662	0.146379572	0.206469445	0.376861565
VIT_202s0025g01760.1	1426	1176	1064	1030	1057	1069	-0.118417693	0.264064072	0.445803685
VIT_208s0007g00600.1	22	27	20	10	8	2	-1.689665459	0.016945798	0.056926857
VIT_204s0023g02110.1	6254	4173	3683	2223	2360	2092	-0.966947074	3.27E-11	9.68E-10
VIT_212s0059g02300.2	1421	1123	1126	1038	1012	973	-0.182803397	0.122416557	0.262099973
VIT_219s0014g04880.1	0	3	1	1	3	3	0.841084647	0.630935955	1
VIT_209s0054g00500.1	11	3	7	3	10	8	0.098801851	0.915355459	0.955825502
VIT_217s0000g01720.1	5743	4666	4026	4969	5028	5170	0.172654796	0.079074257	0.189891251
VIT_200s0179g00080.1	15	12	9	4	8	8	-0.751045096	0.319047509	0.505317559
VIT_211s0016g00580.1	1316	1158	995	746	603	594	-0.734359284	1.50E-06	1.83E-05
VIT_204s0023g02100.1	63	42	43	52	33	52	-0.004411557	0.990526157	0.995480664
VIT_214s0083g00972.1	11	13	12	2	1	1	-3.084802052	0.004340658	0.018805341
VIT_219s0090g00110.1	49	39	37	37	52	31	0.036729111	0.923596107	0.960851792
VIT_200s0225g00220.3	7890	6913	6077	7114	7813	7673	0.208941869	0.012158256	0.043490892
VIT_211s0118g00350.1	11968	11871	6497	8241	12618	12267	0.228558446	0.256676781	0.437168118
VIT_201s0011g03930.1	105	66	91	55	40	46	-0.796178143	0.015455016	0.052793302
VIT_208s0040g00230.1	1618	1290	1218	879	1372	1281	-0.133813262	0.402334022	0.586855515
VIT_219s0090g01240.1	2976	2354	2251	1962	2343	2154	-0.135483203	0.195526973	0.363310581
VIT_201s0127g00060.1	39906	35101	36958	31616	35561	34797	-0.049824572	0.621045732	0.769462297
VIT_200s0187g00240.1	67	60	53	55	80	69	0.270345387	0.3671305	0.553696549
VIT_200s0189g00050.1	3489	4406	3731	4135	2685	2147	-0.283845298	0.24267265	0.421180941
VIT_215s0107g00200.1	118	122	87	78	88	70	-0.374785473	0.153417988	0.30810887
VIT_205s0020g04100.1	3490	2528	2715	2748	3091	3026	0.117353334	0.298039228	0.4838221
VIT_212s0028g00980.1	135	104	51	35	32	43	-1.274757267	0.000778051	0.004408436
VIT_200s0226g00080.1	81	119	118	4	24	31	-2.387056052	7.96E-06	8.14E-05
VIT_205s0020g03740.2	438	897	663	19	28	21	-4.818534307	1.05E-45	6.23E-43
VIT_201s0127g00070.1	506	328	316	297	534	639	0.451261959	0.074971283	0.18245025
VIT_213s0019g04500.1	149	77	81	204	226	205	1.163066267	3.36E-06	3.77E-05
VIT_211s0016g03660.1	17085	15236	12919	15570	18106	18360	0.295799082	0.001438297	0.007468858
VIT_200s0399g00060.1	1767	1387	1335	1030	1118	1162	-0.343211877	0.001410764	0.007348996
VIT_218s0122g00670.1	937	721	682	663	637	574	-0.218333408	0.118976177	0.256465835
VIT_201s0026g01870.1	89	56	54	12	17	22	-1.860625546	7.90E-06	8.09E-05
VIT_217s0053g00890.1	183	209	203	229	177	194	0.095126834	0.673811193	0.806774308
VIT_206s0009g02120.1	256	233	197	167	214	207	-0.130635662	0.471745186	0.650104432
VIT_204s0008g04550.1	1771	1519	1337	1234	1317	1178	-0.213996399	0.050956106	0.135828646
VIT_202s0025g00420.1	263	257	381	86	85	96	-1.690826267	4.34E-10	1.07E-08
VIT_212s0028g01410.1	618	412	566	355	430	550	-0.173808103	0.401208837	0.585783637
VIT_200s0366g00010.1	53	65	31	9	11	10	-2.21263926	1.29E-05	0.000124607
VIT_219s0014g05420.1	0	0	1	0	0	4	1.953706781	0.560352223	1
VIT_216s0013g00350.1	441	325	287	447	426	370	0.346944841	0.04500479	0.123323533
VIT_217s0000g06380.1	13913	11243	10433	7941	7936	7986	-0.477931366	1.36E-07	2.11E-06
VIT_217s0000g03710.1	790	741	659	626	607	625	-0.144688293	0.239675992	0.417758131
VIT_208s0056g01250.2	1826	1402	1538	1106	1344	1273	-0.266296522	0.030690268	0.091590696
VIT_213s0139g00245.1	0	0	2	2	1	2	1.318916179	0.556328512	1
VIT_218s0089g01390.1	1062	810	842	1038	875	882	0.142442402	0.331502725	0.51837023
VIT_213s0019g03960.3	1726	1533	1311	1817	1993	1945	0.427822698	1.24E-05	0.000120579
VIT_203s0132g00325.1	14	0	19	4	10	21	0.135364337	0.902433244	0.949068781
VIT_209s0002g04110.1	835	813	656	657	773	755	0.014968749	0.905258931	0.95061267
VIT_209s0054g01890.1	266	223	196	162	323	293	0.270860587	0.273836691	0.456951459
VIT_204s0008g01430.1	22706	17785	16904	15722	17948	17266	-0.075188057	0.413279099	0.597094268
VIT_212s0034g02150.1	0	0	2	0	0	0	-1.901811804	0.636724667	1
VIT_203s0091g01020.1	1925	1456	1395	1072	1066	1055	-0.479893058	3.33E-05	0.00028869
VIT_205s0094g01510.1	2276	1746	1730	1730	1428	1443	-0.21944953	0.120175396	0.258308827
VIT_219s0085g00720.2	888	922	681	959	989	957	0.31628611	0.017737573	0.058996823
VIT_201s0011g01780.1	231	313	136	255	263	218	0.216226609	0.432976642	0.615268494
VIT_217s0000g06820.1	607	474	468	550	464	543	0.106542332	0.479402586	0.656363089
VIT_209s0054g00590.1	157	123	72	22	35	79	-1.267298701	0.004567658	0.019559171
VIT_201s0011g03650.1	23	15	18	3	6	1	-2.389433274	0.003958326	0.01745121
VIT_218s0086g00240.1	0	0	0	0	0	1	1.049694586	0.796987123	1
VIT_219s0014g01430.1	645	580	667	259	185	155	-1.568723083	1.27E-11	4.03E-10
VIT_205s0094g01500.1	53	33	37	13	3	5	-2.429782811	0.000101948	0.000765635
VIT_218s0001g12330.1	26	20	24	5	6	9	-1.722973105	0.006417525	0.025848076
VIT_219s0014g05190.2	9469	7337	6469	7071	8738	8658	0.171440948	0.130830634	0.275014325
VIT_217s0000g04930.1	2	2	2	4	4	0	0.513732809	0.743487572	1
VIT_218s0001g09160.1	25	21	31	21	23	12	-0.380273653	0.474201576	0.652172023
VIT_210s0523g00020.1	20078	14289	11282	14558	13340	11089	-0.109128876	0.516155551	0.688095321
VIT_218s0001g14920.1	161	89	126	66	38	77	-0.952544355	0.006044166	0.024666465
VIT_218s0001g12320.1	5	0	0	0	0	0	-2.927467583	0.460454713	1
VIT_210s0003g02790.1	5092	4687	3268	4785	3683	3150	-0.055105567	0.77017555	0.871489988
VIT_205s0029g01100.1	237	254	244	265	307	304	0.333437034	0.060395294	0.155023769
VIT_203s0017g00370.1	7	5	8	1	3	5	-1.086234614	0.312734163	0.499489782
VIT_217s0000g05870.1	7	16	2	13	10	11	0.550328587	0.519113942	0.690409925
