gene	red1	red2	red3	white1	white2	white3	log2fold	p.value	q.value
VIT_17s0000g08070.t01	6684	8050	6288	8234	7979	6668	0.222380299	0.09110616	0.208849866
VIT_14s0081g00080.t01	1671	2449	2165	2372	1933	2129	0.142886808	0.310306267	0.494748458
VIT_04s0008g05530.t01	52	58	41	57	63	73	0.446636314	0.169618924	0.328324237
VIT_16s0039g02630.t01	657	795	764	680	552	511	-0.245426355	0.141467702	0.288081286
VIT_14s0068g00830.t01	2278	2644	2754	2555	1960	2102	-0.115938462	0.448320872	0.629359218
VIT_18s0117g00190.t01	760	748	741	462	550	509	-0.480391379	0.001105175	0.005876729
VIT_07s0104g00500.t01	8	6	2	0	0	2	-2.939566277	0.094213599	0.214285166
VIT_12s0035g01260.t01	898	1029	820	744	928	1053	0.078190163	0.604044239	0.756183484
VIT_00s0467g00010.t01	366	370	365	260	400	336	-0.062964181	0.742634512	0.853791044
VIT_04s0023g00140.t01	2570	3667	2905	2505	2687	2408	-0.161063377	0.137998251	0.283141365
VIT_17s0000g07470.t01	9889	11856	9568	6259	7206	7935	-0.455765085	3.21E-05	0.000268252
VIT_13s0019g05290.t01	1553	1704	1480	1451	1626	1645	0.085445856	0.446804701	0.628331117
VIT_13s0101g00460.t01	435	1925	1264	1545	1540	1296	0.429084371	0.402267517	0.587418325
VIT_04s0008g01160.t01	635	975	936	1470	1658	1628	1.005500123	7.31E-13	2.59E-11
VIT_05s0077g00690.t01	13965	19307	16370	12203	12813	12742	-0.291990598	0.000903444	0.00496309
VIT_05s0029g01450.t01	2	4	3	0	2	4	-0.49025697	0.752119774	0.860419009
VIT_13s0158g00350.t01	1083	1526	1250	1197	1073	907	-0.171939837	0.258489856	0.437919775
VIT_07s0151g00720.t01	10	28	17	8	12	7	-0.896299761	0.190167004	0.355768763
VIT_17s0000g05960.t01	595	1216	801	550	568	621	-0.463711177	0.014197915	0.048996181
VIT_04s0023g01520.t01	1255	1478	1508	1831	1618	1714	0.380052487	0.002940276	0.013389716
VIT_06s0061g00170.t01	157	170	114	106	169	161	0.069853962	0.791509917	0.884536855
VIT_11s0016g04030.t01	110	82	111	124	112	104	0.243350971	0.397298348	0.582800966
VIT_10s0042g01220.t01	3239	4546	3934	5265	5510	5241	0.554261219	1.95E-08	3.41E-07
VIT_15s0046g02900.t01	3442	4557	3889	3966	4412	4522	0.216953829	0.016311732	0.054949201
VIT_06s0004g06240.t01	67	91	87	97	160	169	0.889994636	0.001536678	0.007749159
VIT_03s0063g00300.t01	729	1023	810	631	682	511	-0.384408344	0.013694538	0.047567328
VIT_04s0044g00320.t01	2410	2674	2466	2342	2118	2189	-0.089340696	0.443129552	0.624896153
VIT_06s0080g01110.t01	164	368	230	186	222	248	-0.092276203	0.708772451	0.831561939
VIT_19s0014g03240.t01	391	320	359	1057	1012	776	1.491621738	2.34E-13	9.02E-12
VIT_00s0317g00150.t01	129	316	168	179	133	161	-0.235220257	0.422015174	0.605687764
VIT_09s0002g08990.t01	375	485	416	383	434	387	0.014855568	0.915892082	0.954461505
VIT_14s0108g00520.t01	0	4	2	0	4	0	-0.428117788	0.858372351	1
VIT_10s0003g03670.t01	54	52	64	42	32	37	-0.526254283	0.152198779	0.303906466
VIT_10s0003g05670.t01	560	676	560	579	540	481	-0.067057689	0.651942509	0.792121391
VIT_03s0063g02620.t01	1	2	6	41	55	6	3.602781871	0.000153227	0.00106059
VIT_11s0037g00490.t01	21204	29100	22989	23748	27105	27320	0.194442911	0.036466888	0.104164464
VIT_18s0001g12860.t01	198	139	225	121	83	83	-0.892821745	0.004829053	0.020162442
VIT_08s0007g01930.t01	8	4	8	8	5	50	1.699778183	0.074244634	0.179455228
VIT_02s0012g01500.t01	20	53	40	23	23	22	-0.605233762	0.205140024	0.374359699
VIT_00s2317g00010.t01	75	132	99	14	10	12	-2.971037366	1.71E-13	6.70E-12
VIT_07s0005g03680.t01	1161	1497	1382	1810	1398	1502	0.325458769	0.028940477	0.086779742
VIT_08s0007g02520.t01	352	319	389	425	451	484	0.439972129	0.014152021	0.048845166
VIT_12s0055g00460.t01	2833	3825	2976	2436	2637	2925	-0.16764576	0.117039021	0.250898086
VIT_03s0110g00120.t01	36	75	38	50	52	48	0.13443335	0.720868736	0.839746907
VIT_04s0023g00800.t01	4798	6613	5163	4923	5085	4743	-0.063636437	0.526834424	0.697008135
VIT_08s0040g03220.t01	1526	2273	2012	2370	2759	2721	0.537316522	5.73E-06	5.80E-05
VIT_09s0002g07490.t01	28	17	24	27	26	30	0.334901291	0.496757617	0.670928989
VIT_03s0063g02190.t01	2007	2669	2380	2789	2511	2299	0.211231902	0.099913958	0.223813532
VIT_17s0053g00450.t01	10	17	17	36	20	31	1.09662717	0.042687378	0.117746402
VIT_01s0011g04730.t01	43	61	35	60	63	47	0.398918442	0.264942135	0.445304269
VIT_18s0072g00100.t01	1833	2867	2085	1415	1453	1346	-0.57571624	7.62E-06	7.50E-05
VIT_04s0008g02040.t01	3646	4309	3596	4050	4572	4500	0.277878431	0.003359301	0.014918137
VIT_03s0038g02760.t01	14303	20271	17347	16572	18300	17998	0.129066664	0.166603353	0.32447853
VIT_09s0018g00710.t01	4	0	0	0	0	0	-2.907529506	0.463590058	1
VIT_05s0094g01200.t01	0	0	2	0	0	1	-0.826391268	0.837771042	1
VIT_19s0093g00370.t01	0	8	1	2	0	2	-0.93231464	0.644357078	0.785753217
VIT_09s0002g00080.t01	594	655	492	500	520	599	-0.013091115	0.933901895	0.964048135
VIT_14s0006g01840.t01	701	750	711	732	791	855	0.226079608	0.079199416	0.188095533
VIT_06s0004g04240.t01	4807	8185	6228	4741	4515	4525	-0.363930484	0.007360527	0.028628162
VIT_08s0058g00850.t01	91	74	85	74	182	165	0.815808265	0.021127778	0.067574066
VIT_13s0106g00500.t01	352	365	301	274	267	316	-0.158996084	0.370218828	0.556775074
VIT_15s0046g00850.t01	2	0	0	0	0	6	1.529200642	0.608081923	1
VIT_06s0004g06660.t01	450	574	643	522	675	773	0.33168528	0.067127435	0.166074217
VIT_14s0066g02530.t01	551	539	675	626	552	487	0.004100596	0.982798427	0.990498508
VIT_11s0037g00470.t01	548	954	782	873	810	898	0.290606678	0.069434643	0.170273645
VIT_07s0005g04590.t01	462	779	597	598	539	573	0.010428606	0.948525748	0.971738877
VIT_05s0020g02850.t01	4241	5954	4776	3395	3360	3360	-0.460451366	3.98E-06	4.20E-05
VIT_05s0049g01280.t01	3864	4883	3775	3681	4338	4235	0.065966706	0.523493018	0.693859313
VIT_00s0203g00140.t01	1452	1751	1891	3218	4067	3825	1.215639296	6.71E-21	6.33E-19
VIT_04s0008g02890.t01	0	9	10	5	7	5	-0.01534082	0.98956518	0.994254857
VIT_07s0031g03190.t01	5282	6964	5601	6845	6867	6807	0.303264776	0.000942652	0.005143922
VIT_03s0038g02780.t01	48	56	54	47	38	32	-0.333951038	0.360826356	0.547128649
VIT_08s0007g03140.t01	13	32	13	12	5	22	-0.43706554	0.5460414	0.712323948
VIT_05s0051g00290.t01	29	26	21	12	15	32	-0.290445068	0.609196517	0.760446037
VIT_19s0085g01080.t01	514	664	445	398	502	421	-0.197404654	0.237780426	0.414279289
VIT_00s0220g00040.t01	21	23	35	30	20	23	-0.019201272	0.969405229	0.983144849
VIT_12s0034g02060.t01	0	0	2	0	0	0	-1.788172277	0.657740643	1
VIT_02s0012g01020.t01	2407	3049	2438	2281	2625	2614	0.027239039	0.784518	0.879595958
VIT_00s2188g00010.t01	10740	13669	11390	17458	16489	15972	0.581114264	6.82E-09	1.30E-07
VIT_00s0220g00110.t01	62	70	49	29	33	49	-0.61483116	0.101460649	0.226140804
VIT_03s0063g02530.t01	1769	1930	2057	1258	1263	1412	-0.460241557	0.000218689	0.001455195
VIT_19s0014g04500.t01	28	29	51	21	34	53	0.074588187	0.880618791	0.933739927
VIT_19s0014g02020.t01	0	0	0	2	0	0	2.004544108	0.619160268	1
VIT_05s0051g00730.t01	750	1217	927	670	891	865	-0.147613471	0.33869177	0.524519815
VIT_17s0000g05150.t01	1383	1727	1440	1152	1298	1186	-0.226165967	0.031195008	0.092140363
VIT_04s0069g00510.t01	7	3	6	7	1	7	-0.027161765	0.980522929	0.989250209
VIT_14s0083g00630.t01	2293	2785	2416	1701	2070	1967	-0.291349956	0.004638837	0.019519997
VIT_14s0006g00920.t01	7	16	29	34	35	28	1.005825351	0.081541565	0.192281896
VIT_05s0049g00280.t01	1783	2107	1958	2181	2267	2413	0.324438693	0.000922315	0.005051004
VIT_00s0220g00160.t01	3020	4198	3025	3059	3605	3592	0.104335496	0.362769063	0.549139268
VIT_13s0064g01460.t01	5	16	15	17	16	19	0.654151757	0.314088389	0.498660508
VIT_09s0002g05370.t01	4	6	2	2	8	2	0.100906897	0.933623713	0.963934805
VIT_00s0281g00010.t01	0	2	0	2	2	2	1.784175009	0.414182032	1
VIT_19s0014g03230.t01	0	0	0	0	2	0	1.92043903	0.634567165	1
VIT_13s0067g02230.t01	0	1	0	0	1	0	0.091715575	0.982067696	1
VIT_10s0042g00080.t01	2	6	9	0	15	3	0.169243853	0.898860622	0.944738217
VIT_02s0025g02640.t01	1356	1669	1332	1504	1339	1262	0.015590797	0.906919223	0.948943447
VIT_10s0003g02770.t01	681	1154	919	838	761	660	-0.169181788	0.323794933	0.508982687
VIT_02s0025g01630.t01	8	14	27	30	62	44	1.56168044	0.004738345	0.019856127
VIT_17s0000g07200.t01	1841	2768	1957	1196	1347	1551	-0.575362262	2.71E-05	0.000230865
VIT_13s0064g01170.t01	0	0	0	1	0	0	1.053488247	0.79626955	1
VIT_05s0094g01410.t01	946	970	1055	907	1064	1045	0.106419839	0.433518907	0.616462701
VIT_01s0011g06560.t01	266	492	363	259	323	449	-0.009887023	0.96600589	0.98108835
VIT_06s0004g00560.t01	465	691	586	437	387	389	-0.413745571	0.007953111	0.030533598
VIT_02s0012g00610.t01	1189	1792	1547	1503	1113	1028	-0.198703676	0.279234842	0.461839975
VIT_00s0174g00190.t01	10705	15201	12738	14464	12552	12736	0.148893866	0.214858674	0.385943285
VIT_00s0399g00020.t01	4150	3821	4530	3660	2435	2922	-0.383131007	0.045182353	0.122896215
VIT_16s0039g00200.t01	2026	2738	2537	2262	1720	1745	-0.243037307	0.121445898	0.257352497
VIT_04s0008g06920.t01	1332	2476	1693	1671	2087	2060	0.196848674	0.225206435	0.398897791
VIT_04s0008g01670.t01	2223	2866	2313	2437	2354	2175	0.01464136	0.896294274	0.943382433
VIT_04s0008g05030.t01	12356	20766	15321	13354	13251	12682	-0.186652626	0.152579158	0.304480127
VIT_12s0059g01420.t01	1184	1335	1115	886	1032	945	-0.252170871	0.036519196	0.104287856
VIT_11s0016g00840.t01	4807	7645	7372	7172	5442	5172	-0.04150921	0.818690219	0.900232913
VIT_14s0066g01910.t01	1558	1923	1514	1206	1376	1334	-0.254515923	0.019439313	0.063296635
VIT_04s0079g00690.t01	7548	15031	10476	6	52	2	-9.004718423	5.87E-15	2.70E-13
VIT_01s0011g00630.t01	184	360	204	222	144	172	-0.344277287	0.20310274	0.371767803
VIT_09s0054g00070.t01	1	0	0	1	1	0	1.000308428	0.769992584	1
VIT_02s0025g02720.t01	2	0	2	2	2	4	1.026653317	0.539334472	0.707478076
VIT_16s0100g00410.t01	528	634	592	591	530	569	0.043816213	0.748791296	0.858197733
VIT_05s0124g00580.t01	572	837	763	672	699	738	0.060967981	0.650189549	0.790784176
VIT_02s0012g01330.t01	12136	16543	13052	11753	11817	12016	-0.126189125	0.168718259	0.327190818
VIT_07s0031g03120.t01	862	922	920	1025	832	700	0.015335305	0.932536148	0.96314106
VIT_18s0001g08520.t01	0	0	2	0	0	0	-1.788172277	0.657740643	1
VIT_03s0091g00120.t01	29	67	42	6	10	13	-2.130083885	8.94E-05	0.000660067
VIT_14s0060g02620.t01	418	399	378	578	539	642	0.643222858	9.60E-05	0.000703702
VIT_14s0066g00320.t01	1768	2203	1895	1609	1585	1537	-0.211213635	0.039627274	0.11124886
VIT_00s0415g00070.t01	5851	5505	6974	6854	6804	6373	0.21078253	0.164118702	0.321017078
VIT_15s0024g00640.t01	1456	1813	1470	1642	1663	1631	0.157668752	0.12793331	0.267295282
VIT_13s0067g00910.t01	713	708	847	572	1000	1124	0.323310432	0.154268331	0.306994783
VIT_00s0252g00050.t01	1354	1826	1800	1870	1571	1362	0.053592843	0.743905902	0.854780621
VIT_16s0098g01820.t01	1180	1635	1436	1554	1662	1504	0.253585212	0.023683785	0.073911358
VIT_03s0017g01940.t01	277	367	302	84	84	135	-1.544920515	2.76E-11	7.83E-10
VIT_01s0011g05440.t01	585	954	693	263	136	153	-1.890048299	5.60E-13	2.02E-11
VIT_03s0097g00220.t01	3	3	4	0	1	1	-2.251022247	0.205186478	0.374384795
VIT_09s0018g00250.t01	376	511	471	483	537	551	0.309320988	0.02439832	0.075748927
VIT_18s0075g00220.t01	2736	3183	2641	2736	3046	2835	0.103565201	0.307788957	0.491693556
VIT_06s0004g03850.t01	2	2	7	4	3	5	0.207514516	0.861806622	0.923488478
VIT_07s0005g03510.t01	1880	2725	2117	1580	1423	1474	-0.477792127	0.000100927	0.000736901
VIT_12s0028g01160.t01	3455	2696	3702	2873	3841	4084	0.198625666	0.30263527	0.486378871
VIT_01s0011g06090.t01	3502	4658	3501	3128	4046	3779	0.008268936	0.944430236	0.96980084
VIT_17s0000g04830.t01	15	29	24	8	4	18	-1.06854188	0.125503389	0.263516836
VIT_19s0015g00500.t01	1059	1176	1148	1227	1159	1166	0.163485787	0.177772509	0.339233032
VIT_05s0062g01110.t01	2267	2997	2237	2386	2395	2473	0.054091073	0.614126888	0.764013222
VIT_02s0488g00010.t01	7	8	3	0	2	18	0.224916536	0.866068326	0.925917096
VIT_06s0004g02730.t01	1287	1414	1213	1088	1372	1281	0.023422161	0.852907853	0.918408159
VIT_06s0009g02280.t01	35	28	36	22	28	34	-0.16340269	0.714652969	0.835720584
VIT_17s0000g03780.t01	202	321	298	274	343	499	0.543210706	0.021900621	0.069497214
VIT_13s0067g03750.t01	697	624	1231	144	134	167	-2.442807391	6.95E-19	5.13E-17
VIT_19s0140g00200.t01	3043	3368	3192	2752	3415	3466	0.091971286	0.42561965	0.609371535
VIT_10s0003g05520.t01	2	2	5	0	1	0	-2.98442874	0.15420505	1
VIT_08s0007g06840.t01	29	35	29	24	40	37	0.209368247	0.621001588	0.768925576
VIT_10s0071g00460.t01	8	6	2	8	22	16	1.591459954	0.057769201	0.147959493
VIT_19s0014g01100.t01	13	22	15	23	35	26	0.854728043	0.091336341	0.209174654
VIT_14s0036g00990.t01	60	76	56	46	32	55	-0.42822818	0.229321852	0.403626907
VIT_10s0116g01190.t01	0	2	0	0	0	0	-1.614346955	0.690362247	1
VIT_19s0090g00260.t01	2	9	3	4	8	10	0.792351861	0.434340647	0.617059673
VIT_01s0127g00570.t01	34	37	40	27	50	37	0.122469173	0.765479298	0.868414215
VIT_00s0484g00020.t01	194	157	141	165	161	202	0.178652755	0.471243829	0.648948695
VIT_17s0000g00190.t01	151	218	181	152	120	164	-0.229028971	0.303076567	0.486821599
VIT_05s0077g02310.t01	3948	5113	4172	4333	4735	4496	0.135226814	0.129222651	0.269448233
VIT_04s0079g00510.t01	64	107	83	81	75	63	-0.100489592	0.731589791	0.846576614
VIT_07s0104g00810.t01	904	793	892	774	592	596	-0.314862958	0.103448657	0.229343911
VIT_07s0005g01780.t01	53	56	76	43	39	42	-0.487904459	0.168776135	0.327242094
VIT_03s0091g00690.t01	4360	3956	4066	1393	1695	1899	-1.23568193	1.04E-15	5.37E-14
VIT_08s0040g03380.t01	3609	4052	3358	2552	2753	2802	-0.350793249	0.00086733	0.004805044
VIT_00s0704g00010.t01	1606	1893	1582	1475	1727	1782	0.064963598	0.557579515	0.722232175
VIT_08s0007g04200.t01	428	574	358	97	81	74	-2.323799577	4.28E-25	6.08E-23
VIT_01s0011g02720.t01	96	57	205	466	658	542	2.277698436	1.37E-09	2.96E-08
VIT_01s0011g02990.t01	1465	1814	1707	2072	1937	2272	0.430206066	0.000167604	0.001148648
VIT_14s0030g01750.t01	0	3	0	6	2	4	2.213742967	0.212285222	0.382762006
VIT_07s0129g01070.t01	28	11	11	112	101	85	2.63498047	1.10E-08	2.02E-07
VIT_01s0010g04010.t01	3	3	3	7	2	6	0.837076129	0.467714448	0.645875262
VIT_10s0003g02510.t01	12	16	10	8	8	10	-0.445524398	0.52410043	0.694383032
VIT_06s0009g00260.t01	8572	11616	9478	8090	10460	9941	0.04021138	0.713508327	0.835107098
VIT_04s0023g01070.t01	4	10	8	6	0	1	-1.491660783	0.258281305	0.437739973
VIT_04s0023g00920.t01	10336	13329	10502	7932	12116	11104	-0.039687788	0.783279237	0.879053626
VIT_12s0059g01290.t01	828	1066	987	857	827	750	-0.142526731	0.272606157	0.454184907
VIT_00s1273g00010.t01	204	182	186	153	207	249	0.165967923	0.48689015	0.662644066
VIT_12s0028g03810.t01	491	500	537	604	628	539	0.301276054	0.054288914	0.141132557
VIT_02s0012g00580.t01	9663	10252	9752	10165	10873	12177	0.250081123	0.022851215	0.071910978
VIT_08s0056g00230.t01	1585	1986	1692	1696	1972	1678	0.119862256	0.274076361	0.455904573
VIT_05s0094g01160.t01	2000	2116	2033	2152	1909	1982	0.066669986	0.598687236	0.752946372
VIT_10s0597g00010.t01	23	24	15	5	2	12	-1.618114347	0.036756591	0.104717638
VIT_00s0163g00020.t01	11	6	15	11	9	13	0.11063154	0.881171158	0.93402961
VIT_17s0000g07910.t01	1361	1696	1464	1394	1382	1422	-0.008635005	0.931923497	0.96314106
VIT_17s0000g03980.t01	519	470	487	400	407	343	-0.276624507	0.124597263	0.262311836
VIT_16s0013g02090.t01	66	88	77	45	44	57	-0.562833009	0.066894983	0.165595613
VIT_07s0191g00140.t01	1360	1598	1300	1371	1823	1700	0.29212344	0.023501767	0.073487295
VIT_17s0119g00120.t01	192	245	224	130	191	222	-0.192454294	0.393066932	0.578856029
VIT_13s0064g00750.t01	0	0	0	2	0	0	2.004544108	0.619160268	1
VIT_07s0095g00730.t01	2082	3185	2673	2688	2818	2541	0.127675501	0.292626332	0.476107804
VIT_19s0014g03730.t01	48	111	90	37	26	32	-1.263108415	0.001175332	0.006187992
VIT_04s0023g03280.t01	2854	3605	2922	3187	3082	2910	0.069581688	0.51546077	0.686911026
VIT_19s0090g00830.t01	755	585	661	1006	940	1086	0.673520978	0.000284903	0.001837069
VIT_17s0000g00940.t01	150	135	116	28	66	120	-0.840849752	0.052869771	0.1382864
VIT_18s0001g05260.t01	4	11	6	1	4	6	-0.814833653	0.450718653	0.631562524
VIT_18s0001g11830.t01	820	374	627	368	636	1041	0.200144729	0.721521053	0.839976995
VIT_09s0002g01300.t01	2	6	6	6	9	8	0.830300048	0.376262907	0.562759931
VIT_08s0007g01820.t01	12	6	6	10	2	7	-0.264893528	0.782719237	0.878742607
VIT_01s0010g02080.t01	3123	4212	3356	2854	3418	3404	-0.044329732	0.668129054	0.802821528
VIT_00s0333g00020.t01	1088	1326	1019	1048	806	891	-0.219820254	0.161607587	0.3174613
VIT_05s0077g00820.t01	6948	7865	7118	6181	7213	6925	-0.0195923	0.837566766	0.910106599
VIT_11s0065g00240.t01	15	28	22	42	43	43	1.089066624	0.010078459	0.037106684
VIT_04s0008g06460.t01	0	0	2	0	1	0	-0.826391268	0.837771042	1
VIT_13s0019g00810.t01	1595	1824	1635	1790	1763	1601	0.123507303	0.289985186	0.473054346
VIT_15s0046g02790.t01	156	194	278	211	200	196	0.045339533	0.855217384	0.919640842
VIT_11s0206g00150.t01	367	415	422	415	392	396	0.092637802	0.542427456	0.709774961
VIT_18s0001g06630.t01	0	0	0	0	2	0	1.92043903	0.634567165	1
VIT_08s0040g01460.t01	2169	3172	2449	2363	2851	3039	0.186351821	0.126777987	0.265535635
VIT_10s0003g02420.t01	4	10	2	5	10	7	0.590907018	0.5462611	0.712478797
VIT_07s0031g02580.t01	110	131	127	71	149	164	0.144156318	0.64546113	0.786793201
VIT_11s0016g00340.t01	41	92	93	22	33	33	-1.248885246	0.002435252	0.011419203
VIT_05s0029g00560.t01	0	0	0	2	0	2	2.965234971	0.39987405	1
VIT_04s0044g00970.t01	29	81	30	39	18	17	-0.758979361	0.173931466	0.334215237
VIT_08s0032g00880.t01	0	0	0	2	0	0	2.004544108	0.619160268	1
VIT_05s0102g00390.t01	252	275	257	322	272	244	0.192234453	0.324282695	0.509475838
VIT_18s0086g00230.t01	1017	1261	1226	1359	1064	1051	0.089891595	0.570801573	0.732212055
VIT_04s0079g00610.t01	2109	4310	3821	3997	2951	2608	0.028337994	0.899695927	0.945273144
VIT_06s0009g01180.t01	9407	15054	10737	9860	11927	12112	0.054822411	0.668308519	0.802852628
VIT_04s0044g00710.t01	77399	106268	83654	73743	76866	72190	-0.158739415	0.08908589	0.205273182
VIT_17s0000g00290.t01	4099	4074	3981	4942	5970	6284	0.582586547	5.39E-06	5.50E-05
VIT_09s0002g06390.t01	526	505	529	531	464	429	-0.043251472	0.806032101	0.892658623
VIT_12s0034g00920.t01	197	198	246	152	245	197	-0.030166931	0.898762029	0.944725437
VIT_01s0026g02290.t01	46	97	84	54	54	56	-0.351647954	0.296048417	0.479956119
VIT_05s0020g02310.t01	9027	9795	8510	13326	14248	12665	0.649173927	3.32E-09	6.65E-08
VIT_02s0025g00220.t01	158	233	195	111	196	167	-0.208355934	0.389082884	0.575282887
VIT_14s0060g01630.t01	11763	14798	12239	13333	14945	14984	0.254060833	0.002715093	0.012523668
VIT_00s0194g00250.t01	2	10	2	10	8	20	1.595006615	0.090480697	0.207734536
VIT_09s0018g01010.t01	7	1	8	2	12	6	0.33861006	0.764855762	0.86817626
VIT_18s0041g02130.t01	46	36	45	19	16	25	-1.005978292	0.028000229	0.084590384
VIT_08s0058g00880.t01	6486	9384	6606	7129	8744	8415	0.216274716	0.070539174	0.172452312
VIT_18s0041g02380.t01	1	1	0	0	0	0	-1.761770193	0.662663	1
VIT_06s0004g05140.t01	1720	1965	1768	2090	1837	1811	0.170225618	0.176914781	0.338047046
VIT_02s0033g00070.t01	0	8	4	0	0	1	-3.292585158	0.149196609	0.299426308
VIT_17s0053g00400.t01	61	41	40	22	85	170	1.008904313	0.082459934	0.193828673
VIT_12s0059g01640.t01	66	122	66	108	94	83	0.289668045	0.345729351	0.531964583
VIT_05s0020g03880.t01	11	18	17	27	62	44	1.626801251	0.001166199	0.006148392
VIT_04s0008g02380.t01	829	1176	1000	956	1028	1151	0.163006647	0.183465719	0.346859431
VIT_13s0047g00300.t01	477	532	459	338	521	454	-0.074344408	0.674337054	0.807420149
VIT_10s0003g01840.t01	1062	1182	1100	913	964	966	-0.142573814	0.205712545	0.375075661
VIT_01s0011g03220.t01	975	1062	1093	1139	1044	1072	0.148741986	0.256985849	0.43664329
VIT_05s0020g01310.t01	89	134	122	53	47	52	-1.076468703	0.000133638	0.0009418
VIT_05s0020g01560.t01	62	113	123	110	80	65	-0.106858456	0.756127063	0.862890817
VIT_11s0037g01370.t01	794	939	782	626	869	794	-0.044831504	0.754622198	0.861989242
VIT_11s0016g03110.t01	4846	6958	5394	5804	4838	4984	-0.028041647	0.830780337	0.906399081
VIT_02s0012g00860.t01	85	80	66	93	141	129	0.732835983	0.009472159	0.035259962
VIT_01s0011g02940.t01	0	0	3	2	8	4	2.282483001	0.186669496	0.350830785
VIT_09s0018g00290.t01	492	719	470	504	448	511	-0.090688971	0.583263249	0.74139748
VIT_11s0016g01420.t01	207	137	126	106	96	102	-0.560080201	0.066118244	0.16416281
VIT_13s0067g02750.t01	0	8	6	2	1	2	-1.314325937	0.397371174	0.582833116
VIT_01s0011g03880.t01	25	45	35	44	41	57	0.546123342	0.157536881	0.311603487
VIT_00s0260g00060.t01	6134	8093	7646	8530	7321	7319	0.186668595	0.137696643	0.282715212
VIT_06s0004g03220.t01	71738	89384	82124	89988	86705	91290	0.237854464	0.007780953	0.029963083
VIT_00s0276g00020.t01	18	51	27	23	25	18	-0.403352364	0.433197869	0.616186323
VIT_18s0041g01360.t01	5866	6855	5775	5378	6295	6344	0.054405118	0.583238541	0.74139748
VIT_03s0038g03480.t01	9	2	6	3	14	4	0.324534033	0.76238171	0.866444334
VIT_08s0040g02590.t01	114	90	100	61	66	88	-0.426365714	0.162835141	0.319257153
VIT_03s0180g00200.t01	2562	3757	2419	2376	2063	2517	-0.218306352	0.143572246	0.291149918
VIT_19s0014g01180.t01	12	7	10	11	8	4	-0.25818497	0.755336499	0.862418461
VIT_02s0012g00720.t01	2	20	12	8	6	8	-0.464423249	0.608127974	0.759562853
VIT_14s0081g00710.t01	4207	4609	3915	3399	2788	2960	-0.381246965	0.005237884	0.021558841
VIT_00s0862g00010.t01	248	185	210	165	336	355	0.472555033	0.112709031	0.244197741
VIT_17s0000g08840.t01	2487	3406	2931	2994	2607	2684	0.014667504	0.902952784	0.947236874
VIT_03s0017g00730.t01	5	8	6	0	11	3	-0.357118922	0.773030244	0.873464503
VIT_12s0035g00190.t01	1519	1633	1497	1672	1817	1860	0.291496681	0.008358237	0.031848651
VIT_05s0020g02200.t01	9836	10873	8557	7251	8979	8228	-0.169335693	0.164554918	0.321732897
VIT_12s0034g02150.t01	2	0	0	0	0	0	-1.898831826	0.637247755	1
VIT_18s0075g00740.t01	2	1	4	3	0	3	-0.145292909	0.930630009	0.962591186
VIT_02s0012g00090.t01	3839	4401	3898	5260	6122	6340	0.63678759	2.78E-10	6.62E-09
